id;user_type;bu_name;loyalty;user_reg_date;last_event_date;days_since_last_visit;recommendation_generated;recommendation_generated_last_date;map_created;map_created_last_date;map_created_last365days;monitoring_events;monitoring_last_date;monitoring_last365days;field_exploring_events;field_exploring_last_date;field_exploring_last365days;n_active_fields;n_fields;n_farms;total_active_field_area;total_field_area;main_crop;state;region
1857;farmer;;;01/07/2023;01/07/2023;8;;;;;;;;;;;;0;0;0;0;;;;
1867;advisor;;;21/07/2022;30/06/2023;9;;;50;30/06/2023;50;1326;30/06/2023;1326;581;30/06/2023;581;362;53;9;39991,52666;42343,27749;Spring Wheat;Rio Grande Do Sul;Sul
1874;farmer;;;18/02/2022;30/06/2023;9;;;;;;55;23/03/2023;17;12;23/03/2023;8;16;4;1;526,4071101;526,4071101;Grassland;Rio Grande Do Sul;Sul
1882;farmer;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
1892;farmer;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
1902;farmer;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
1905;farmer;CC-PET;Yes;26/04/2022;30/06/2023;9;;;2;30/06/2023;1;154;30/06/2023;41;114;30/06/2023;26;71;17;4;1314,317263;1333,851413;Grassland;Rio Grande Do Sul;Sul
1911;farmer;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
1939;farmer;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;1;1;1;2,897461837;2,897461837;Sugarcane;Paraná;Sul
1942;advisor;CC-PLT;Yes;29/07/2022;30/06/2023;9;;;;;;80;29/06/2023;80;134;30/06/2023;134;252;34;5;19529,83534;19529,83534;Other;Paraná;Sul
1948;advisor;;;24/05/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
1964;farmer;;;27/04/2023;30/06/2023;9;;;;;;1;12/05/2023;1;1;12/05/2023;1;1;1;1;0,064795661;0,064795661;Other;Minas Gerais;Sudeste
1965;advisor;CC-POG;Yes;01/09/2020;30/06/2023;9;;;;;;;;;22;30/06/2023;22;2603;53;3;186222,1892;186222,1892;Unknown;Paraná;Sul
1973;farmer;;;29/06/2023;30/06/2023;9;;;2;29/06/2023;1;;;;;;;2;2;2;4,578254442;4,578254442;Other;Bahia;Nordeste
1989;farmer;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
1999;farmer;;;22/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
2007;advisor;;;29/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
2009;advisor;CC-LDN;Yes;25/05/2022;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
2015;advisor;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
2025;;;;30/06/2023;30/06/2023;9;;;;;;;;;;;;0;0;0;0;;;;
2034;farmer;;;28/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2042;farmer;CC-CPM;Yes;15/09/2022;29/06/2023;10;3;19/11/2022;22;08/04/2023;17;24;07/04/2023;24;86;08/04/2023;86;144;1682;1;3512,723374;7823,138974;Other;Paraná;Sul
2043;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2051;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2060;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2069;farmer;;;19/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2086;advisor;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2095;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2105;advisor;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2111;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;1;1;1;8,427677153;8,427677153;Unknown;São Paulo;Sudeste
2119;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;1;1;1;0,012577051;0,012577051;Other;Paraná;Sul
2127;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2135;farmer;;;18/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2143;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2150;farmer;CC-GUI;Yes;25/05/2022;29/06/2023;10;;;1;25/05/2022;;387;29/06/2023;129;187;29/06/2023;122;36;7;1;3020,208611;3819,345402;Other;Tocantins;Norte
2151;advisor;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2161;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;1;1;1;0,933760713;0,933760713;Other;São Paulo;Sudeste
2178;advisor;GC-UDI;Yes;01/08/2022;29/06/2023;10;;;1;01/08/2022;1;6;29/06/2023;6;7;29/06/2023;7;2;2;2;10,66937265;10,66937265;Other;Minas Gerais;Sudeste
2186;farmer;;;02/05/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2195;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2204;farmer;;;25/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2213;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2222;farmer;;;28/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2231;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2239;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2245;farmer;;;27/05/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2247;farmer;CC-NTQ;Yes;14/07/2020;29/06/2023;10;;;2;16/08/2022;2;105;14/06/2023;105;26;14/06/2023;25;5;3;2;87,52205024;87,52205024;Spring Wheat;Rio Grande Do Sul;Sul
2261;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2268;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2274;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2284;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2294;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2304;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2306;advisor;CC-BGX;Yes;10/06/2022;29/06/2023;10;;;5;13/07/2022;3;79;16/01/2023;73;92;27/03/2023;71;256;16;1;5459,066863;5459,066863;Spring Wheat;Rio Grande Do Sul;Sul
2313;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2322;farmer;;;29/06/2023;29/06/2023;10;;;;;;;;;;;;0;0;0;0;;;;
2332;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;1;1;1;10,32027675;10,32027675;Unknown;Minas Gerais;Sudeste
2341;advisor;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2360;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2363;farmer;CC-JAB;Yes;30/06/2022;28/06/2023;11;;;;;;19;30/06/2022;;7;30/06/2022;;1;1;1;25,51167812;25,51167812;Other;São Paulo;Sudeste
2370;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2380;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2388;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2397;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2407;farmer;;;13/03/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2416;advisor;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2425;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2435;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2445;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2454;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2463;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2472;farmer;;;09/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2481;farmer;;;04/05/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2490;advisor;;;09/09/2021;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2499;farmer;;;28/06/2023;28/06/2023;11;;;;;;1;28/06/2023;1;;;;1;1;1;6,72307996;6,72307996;Other;Rio De Janeiro;Sudeste
2508;farmer;;;20/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2517;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2526;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2533;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;1;1;1;5,690211502;5,690211502;Unknown;Rio De Janeiro;Sudeste
2542;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2552;farmer;;;22/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2561;;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2569;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2579;farmer;;;16/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2588;farmer;;;13/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2598;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2607;farmer;;;06/04/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2616;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2625;farmer;;;28/06/2023;28/06/2023;11;;;;;;;;;;;;0;0;0;0;;;;
2645;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2649;farmer;CC-CZB;Yes;06/01/2020;27/06/2023;12;;;8;05/08/2022;8;93;06/10/2022;43;119;27/06/2023;58;534;42;4;45790,17779;46084,9918;Spring Wheat;Rio Grande Do Sul;Sul
2654;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2664;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2670;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2678;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;1;27/06/2023;1;1;1;1;0,129975399;0,129975399;Other;Bahia;Nordeste
2687;farmer;;;11/02/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2695;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2704;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2713;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2723;farmer;;;13/05/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2740;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2748;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2757;advisor;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2766;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2775;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2784;advisor;;;06/06/2023;27/06/2023;12;;;;;;;;;2;08/06/2023;2;1;1;1;74,04681006;74,04681006;;;
2793;advisor;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2802;farmer;;;28/05/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2808;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2824;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2833;farmer;;;23/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2835;farmer;CC-IMP;Yes;03/08/2022;27/06/2023;12;;;1;03/08/2022;1;143;24/05/2023;143;47;24/05/2023;47;17;5;2;10117,16302;10117,16302;Unknown;Maranhão;Nordeste
2841;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2859;farmer;;;28/05/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2869;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2878;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;1;1;1;0,018447567;0,018447567;Grassland;Rio De Janeiro;Sudeste
2887;farmer;;;20/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2894;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;1;1;1;15,60514376;15,60514376;Sugarcane;Goiás;Centro-Oeste
2902;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2911;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2921;farmer;;;13/08/2021;27/06/2023;12;;;;;;366;27/06/2023;118;171;27/06/2023;60;16082;405;3;2306797,874;3744593,849;Unknown;Mato Grosso;Centro-Oeste
2922;farmer;CC-VAG;Yes;18/05/2023;27/06/2023;12;;;;;;6;18/05/2023;6;6;27/06/2023;6;1;1;1;14,48413373;14,48413373;Other;Minas Gerais;Sudeste
2931;farmer;;;27/06/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2936;advisor;CC-BAR;Yes;02/09/2022;27/06/2023;12;;;;;;56;21/09/2022;56;31;08/02/2023;31;100;10;1;23879,35361;23879,35361;Other;Bahia;Nordeste
2941;farmer;;;28/05/2023;27/06/2023;12;;;;;;;;;;;;0;0;0;0;;;;
2948;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
2957;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
2967;farmer;;;22/07/2022;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
2974;advisor;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
2982;farmer;;;03/06/2023;26/06/2023;13;;;;;;;;;;;;1;1;1;2,6724783;2,6724783;Corn;Pernambuco;Nordeste
2992;farmer;;;30/05/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3002;advisor;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3011;advisor;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3018;farmer;;;20/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3039;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3045;advisor;CC-UDI;Yes;26/08/2022;26/06/2023;13;1;05/09/2022;1;02/09/2022;1;136;19/09/2022;136;189;20/09/2022;189;319;85;36;37187,31028;37187,31028;Sugarcane;Minas Gerais;Sudeste
3048;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3064;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3073;farmer;;;28/04/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3080;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3089;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3099;farmer;;;14/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3107;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3115;advisor;CC-MED;Yes;26/05/2022;26/06/2023;13;12;21/12/2022;14;19/01/2023;9;1699;31/03/2023;525;1142;31/03/2023;605;35682;717;41;3178519,559;3205936,136;Unknown;Mato Grosso Do Sul;Centro-Oeste
3125;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3134;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3143;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;1;1;1;4,179755109;4,179755109;Unknown;São Paulo;Sudeste
3151;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3160;farmer;;;26/05/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3169;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3186;farmer;;;19/06/2023;26/06/2023;13;;;;;;1;19/06/2023;1;;;;1;1;1;0,867994628;0,867994628;Other;Rio Grande Do Sul;Sul
3195;advisor;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3205;farmer;;;26/06/2023;26/06/2023;13;;;;;;;;;;;;0;0;0;0;;;;
3211;farmer;;;01/06/2023;25/06/2023;14;;;;;;;;;17;21/06/2023;17;121;13;1;27259,05616;29010,25624;Other;Goiás;Centro-Oeste
3219;farmer;;;23/11/2022;25/06/2023;14;;;;;;89;25/06/2023;89;98;25/06/2023;98;13;36;13;71,44452374;143,282142;Unknown;Minas Gerais;Sudeste
3227;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3235;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3243;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3246;farmer;GC-ROO;Yes;11/11/2019;25/06/2023;14;;;1;09/06/2022;;486;03/06/2023;97;263;25/06/2023;98;441;163;20;67504,71461;183449,2724;Spring Barley;Rio Grande Do Sul;Sul
3251;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3261;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3278;farmer;;;24/06/2023;25/06/2023;14;;;;;;;;;;;;1;1;1;0,078592587;0,078592587;Other;Rio De Janeiro;Sudeste
3286;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3295;farmer;;;23/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3304;farmer;;;30/05/2023;25/06/2023;14;;;;;;;;;;;;1;1;1;320,88449;320,88449;Other;São Paulo;Sudeste
3313;farmer;;;13/05/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3322;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;1;1;1;0,068736823;0,068736823;Unknown;São Paulo;Sudeste
3331;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3339;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3345;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3361;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3368;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3374;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3383;farmer;;;15/11/2021;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3393;advisor;;;23/10/2021;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3403;farmer;;;06/03/2022;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3412;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3420;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;1;1;1;0,045047378;0,045047378;Unknown;Maranhão;Nordeste
3430;farmer;;;25/06/2023;25/06/2023;14;;;;;;5;25/06/2023;5;;;;1;1;1;8,335038661;8,335038661;Grassland;São Paulo;Sudeste
3439;advisor;;;04/08/2019;25/06/2023;14;;;;;;2;04/08/2019;;;;;1;1;1;3,82085874;3,82085874;Alfa Alfa;São Paulo;Sudeste
3447;farmer;;;13/05/2023;25/06/2023;14;;;;;;6;13/05/2023;6;1;13/05/2023;1;1;1;1;0,04038484;0,04038484;Other;Goiás;Centro-Oeste
3456;farmer;;;25/06/2023;25/06/2023;14;;;;;;;;;;;;0;0;0;0;;;;
3466;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3475;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3482;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3491;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3501;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3510;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3519;farmer;;;21/05/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3529;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3538;;;;28/02/2020;24/06/2023;15;;;;;;5;28/02/2020;;;;;4;2;1;28,51603156;28,51603156;Soy Beans;Rio Grande Do Sul;Sul
3546;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3555;advisor;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3564;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3578;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3587;farmer;;;19/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3604;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3613;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3619;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3628;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3637;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3646;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3654;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3664;farmer;;;23/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3672;farmer;;;18/08/2022;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3680;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3689;farmer;;;12/06/2023;24/06/2023;15;;;;;;;;;;;;1;1;1;4,121770319;4,121770319;Other;Rio Grande Do Sul;Sul
3698;farmer;;;24/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3707;farmer;;;13/06/2023;24/06/2023;15;;;;;;;;;;;;0;0;0;0;;;;
3726;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3734;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;1;1;1;0,333716518;0,333716518;Unknown;Minas Gerais;Sudeste
3744;farmer;CC-CZB;Yes;05/08/2022;23/06/2023;16;;;1;05/08/2022;1;41;18/02/2023;41;50;18/02/2023;50;81;9;1;4164,025225;4164,025225;Spring Wheat;Rio Grande Do Sul;Sul
3750;farmer;;;07/05/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3758;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3767;farmer;;;20/05/2023;23/06/2023;16;;;;;;1;20/05/2023;1;1;20/05/2023;1;1;1;1;0,02409724;0,02409724;Other;São Paulo;Sudeste
3775;farmer;;;22/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3784;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3793;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3803;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3820;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3828;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3836;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3845;advisor;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3854;farmer;;;23/06/2023;23/06/2023;16;;;;;;2;23/06/2023;2;;;;1;1;1;0,092280452;0,092280452;Other;Bahia;Nordeste
3863;farmer;;;15/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3872;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3881;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3887;farmer;;;23/08/2022;23/06/2023;16;;;1;24/08/2022;1;388;23/06/2023;388;48;23/06/2023;48;49;8;1;13480,30969;15088,13422;Sugarcane;Goiás;Centro-Oeste
3903;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3912;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3919;advisor;CC-XAP;Yes;14/06/2023;23/06/2023;16;;;1;14/06/2023;1;42;14/06/2023;42;8;14/06/2023;8;2;2;2;22,52425948;22,52425948;Other;Santa Catarina;Sul
3935;farmer;;;21/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3945;farmer;;;23/06/2023;23/06/2023;16;;;;;;;;;;;;0;0;0;0;;;;
3954;farmer;;;20/05/2023;22/06/2023;17;;;;;;;;;;;;1;1;1;184,7718951;184,7718951;Unknown;Mato Grosso Do Sul;Centro-Oeste
3963;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
3970;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
3978;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
3987;advisor;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
3997;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
4007;farmer;;;27/02/2022;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
4011;advisor;CC-SOR;Yes;30/07/2022;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
4017;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
4024;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
4033;farmer;;;22/06/2023;22/06/2023;17;;;;;;;;;;;;0;0;0;0;;;;
